id,title,concept_id,page,icon,component_name,toc_location,lesson_id,cms_activity_id,cms_revision_id,toc_location_rank,concept_id,concept_rank,points_possible
41930,The present subjunctive,227301568,,,Tutorials,227301568,209,,90041930,1470,227301568,1470,12
55947,¡Manos a la obra!,227301568,315,textbook.gif,Practice,227301568,209,,90055947,1471,227301568,1471,12
55829,Completar,227301568,316,textbook.gif,Practice,227301568,209,,90055829,1472,227301568,1472,12
41804,Escoger,227301568,,,Practice,227301568,209,,90041804,1473,227301568,1473,12
41806,El subjuntivo,227301568,,,Practice,227301568,209,,90041806,1474,227301568,1474,12
55832,Limpiemos la casa,227301568,,,Practice,227301568,209,,90055832,1475,227301568,1475,12
42098,1 - Oraciones,227301568,123,,Workbook,227301568,209,,90042098,1476,227301568,1476,12
42105,2 - El verbo correcto,227301568,123,,Workbook,227301568,209,,90042105,1477,227301568,1477,12
42108,3 - El subjuntivo en las oraciones,227301568,123,,Workbook,227301568,209,,90042108,1478,227301568,1478,12
55908,4 - Es necesario,227301568,124,,Workbook,227301568,209,,90055908,1479,227301568,1479,12
42117,"5 - Sí, es bueno",227301568,,,Workbook,227301568,209,,90042117,1480,227301568,1480,12
48470,1 - Escoger,227301568,,audio.gif,Lab Manual,227301568,209,,90048470,1481,227301568,1481,12
44539,2 - Cambiar,227301568,,microphone.gif,Lab Manual,227301568,209,,90044539,1482,227301568,1482,12
44540,3 - Transformar,227301568,,microphone.gif,Lab Manual,227301568,209,,90044540,1483,227301568,1483,12
48471,4 - ¿Qué pasa aquí?,227301568,,audio.gif,Lab Manual,227301568,209,,90048471,1484,227301568,1484,12
41938,Subjunctive with verbs of will and influence,227301569,,,Tutorials,227301569,209,,90041938,1485,227301569,1485,12
41809,¡Manos a la obra!,227301569,319,textbook.gif,Practice,227301569,209,,90041809,1486,227301569,1486,12
41812,Entre amigas,227301569,318,textbook.gif,Practice,227301569,209,,90041812,1487,227301569,1487,12
41814,Seleccionar,227301569,,,Practice,227301569,209,,90041814,1488,227301569,1488,12
41816,Oraciones,227301569,,,Practice,227301569,209,,90041816,1489,227301569,1489,12
41817,Formar oraciones,227301569,,,Practice,227301569,209,,90041817,1490,227301569,1490,12
42122,1 - Preferencias,227301569,125,,Workbook,227301569,209,,90042122,1491,227301569,1491,12
55911,2 - Comprar una casa,227301569,125,,Workbook,227301569,209,,90055911,1492,227301569,1492,12
42136,3 - Pronombres,227301569,125,,Workbook,227301569,209,,90042136,1493,227301569,1493,12
42141,4 - ¿Subjuntivo o infinitivo?,227301569,126,,Workbook,227301569,209,,90042141,1494,227301569,1494,12
55912,5 - Síntesis,227301569,126,,Workbook,227301569,209,,90055912,1495,227301569,1495,12
48472,1 - Identificar,227301569,,audio.gif,Lab Manual,227301569,209,,90048472,1496,227301569,1496,12
44541,2 - Transformar,227301569,,microphone.gif,Lab Manual,227301569,209,,90044541,1497,227301569,1497,12
44542,3 - Situaciones,227301569,,microphone.gif,Lab Manual,227301569,209,,90044542,1498,227301569,1498,12
48473,4 - ¿Qué hacemos?,227301569,,audio.gif,Lab Manual,227301569,209,,90048473,1499,227301569,1499,12
28942,Subjunctive with verbs of will and influence,227301570,,,Tutorials,227301570,209,,90028942,1500,227301570,1500,12
20520,Verbs of will and influence,227301570,,,Practice,227301570,209,,90020520,1501,227301570,1501,12
23607,¡Inténtalo!,227301570,427,textbook.gif,Practice,227301570,209,,90023607,1502,227301570,1502,12
23609,Completar,227301570,428,textbook.gif,Practice,227301570,209,,90023609,1503,227301570,1503,12
35541,Seleccionar,227301570,,,Practice,227301570,209,,90035541,1504,227301570,1504,12
35543,Oraciones,227301570,,,Practice,227301570,209,,90035543,1505,227301570,1505,12
34279,Más práctica,227301570,,,Practice,227301570,209,,90034279,1506,227301570,1506,12
29475,1 - Preferencias,227301570,143,,Workbook,227301570,209,,90029475,1507,227301570,1507,12
32625,2 - Comprar una casa,227301570,143,,Workbook,227301570,209,,90032625,1508,227301570,1508,12
29477,3 - Instrucciones,227301570,143,,Workbook,227301570,209,,90029477,1509,227301570,1509,12
36095,4 - ¿Subjuntivo o infinitivo?,227301570,144,,Workbook,227301570,209,,90036095,1510,227301570,1510,12
26346,1 – Identificar,227301570,72,audio.gif,Lab Manual,227301570,209,,90026346,1511,227301570,1511,12
34085,2 - Transformar,227301570,72,audio.gif,Lab Manual,227301570,209,,90034085,1512,227301570,1512,12
32697,3 - Situaciones,227301570,72,audio.gif,Lab Manual,227301570,209,,90032697,1513,227301570,1513,12
22637,4 – ¿Qué hacemos?,227301570,72,audio.gif,Lab Manual,227301570,209,,90022637,1514,227301570,1514,12
52899,La Casa Colorada,227400000,,,Practice,227400000,209,,90052899,1515,227400000,1515,12
55854,¿Comprendiste?,227400000,325,textbook.gif,Practice,227400000,209,,90055854,1516,227400000,1516,12
41849,Preguntas,227400000,325,textbook.gif,Practice,227400000,209,,90041849,1517,227400000,1517,12
52901,Bienvenidos al Palacio de Las Garzas,227400000,,,Practice,227400000,209,,90052901,1518,227400000,1518,12
47187,Ordenar,227400000,,,Practice,227400000,209,,90047187,1519,227400000,1519,12
54427,"Hogar, dulce hogar",227700000,326,,Practice,227700000,209,,90054427,1520,227700000,1520,12
54430,"Hogar, dulce hogar",227700000,,,Lab Manual,227700000,209,,90054430,1521,227700000,1521,12
42548,1 - El mapa,227501641,,,Workbook,227501641,209,,90042548,1522,227501641,1522,12
55915,2 - Definiciones,227501641,,,Workbook,227501641,209,,90055915,1523,227501641,1523,12
55919,3 - Describir,227501641,,,Workbook,227501641,209,,90055919,1524,227501641,1524,12
46841,4 - Las fotos,227501641,,,Workbook,227501641,209,,90046841,1525,227501641,1525,12
55871,El mapa de Guatemala,227501658,,,Practice,227501658,209,,90055871,1526,227501658,1526,12
41847,Las notas culturales y las estadísticas,227501658,,,Practice,227501658,209,,90041847,1527,227501658,1527,12
55873,El mapa y los datos geográficos,227501658,,,Practice,227501658,209,,90055873,1528,227501658,1528,12
43174,Conexión Internet: <b>Rigoberta Menchú</b>,227501658,,web.gif,Practice,227501658,209,,90043174,1529,227501658,1529,12
43179,Conexión Internet: <b>Sitios arqueológicos mayas</b>,227501658,,web.gif,Practice,227501658,209,,90043179,1530,227501658,1530,12
41892,Guatemala: <i>Antigua y Chichicastenango</i>,227501658,,,Practice,227501658,209,,90041892,1531,227501658,1531,12
33718,Completar,227501658,,,Practice,227501658,209,,90033718,1532,227501658,1532,12
33558,1 - Más vocabulario,227501658,,,Video Manual,227501658,209,,90033558,1533,227501658,1533,12
20443,2 - Describir,227501658,,,Video Manual,227501658,209,,90020443,1534,227501658,1534,12
33559,3 - Categorías,227501658,,,Video Manual,227501658,209,,90033559,1535,227501658,1535,12
18304,4 - Marcar,227501658,,video.gif,Video Manual,227501658,209,,90018304,1536,227501658,1536,12
20447,5 - Completar,227501658,,,Video Manual,227501658,209,,90020447,1537,227501658,1537,12
19524,6 - ¿Cierto o Falso?,227501658,,,Video Manual,227501658,209,,90019524,1538,227501658,1538,12
20450,7 - Escribir,227501658,,,Video Manual,227501658,209,,90020450,1539,227501658,1539,12
55874,El mapa de Honduras,227501659,,,Practice,227501659,209,,90055874,1540,227501659,1540,12
41863,Las notas culturales y las estadísticas,227501659,,,Practice,227501659,209,,90041863,1541,227501659,1541,12
55879,El mapa y los datos geográficos,227501659,,,Practice,227501659,209,,90055879,1542,227501659,1542,12
43183,Conexión Internet: <b>Exportaciones</b>,227501659,,web.gif,Practice,227501659,209,,90043183,1543,227501659,1543,12
43187,Conexión Internet: <b>Copán</b>,227501659,,web.gif,Practice,227501659,209,,90043187,1544,227501659,1544,12
41893,Honduras: <i>Copán</i>,227501659,,,Practice,227501659,209,,90041893,1545,227501659,1545,12
55886,Completar,227501659,,,Practice,227501659,209,,90055886,1546,227501659,1546,12
42484,1 - Más vocabulario,227501659,,,Video Manual,227501659,209,,90042484,1547,227501659,1547,12
42487,2 - Predecir,227501659,,,Video Manual,227501659,209,,90042487,1548,227501659,1548,12
42491,3 - Marcar,227501659,,video.gif,Video Manual,227501659,209,,90042491,1549,227501659,1549,12
42495,4 - Seleccionar,227501659,,,Video Manual,227501659,209,,90042495,1550,227501659,1550,12
55887,El mapa de El Salvador,227501660,,,Practice,227501660,209,,90055887,1551,227501660,1551,12
55889,Las notas culturales y las estadísticas,227501660,,,Practice,227501660,209,,90055889,1552,227501660,1552,12
55894,El mapa y los datos geográficos,227501660,,,Practice,227501660,209,,90055894,1553,227501660,1553,12
43191,Conexión Internet: <b>Parques nacionales</b>,227501660,,web.gif,Practice,227501660,209,,90043191,1554,227501660,1554,12
43195,Conexión Internet: <b>Museos</b>,227501660,,web.gif,Practice,227501660,209,,90043195,1555,227501660,1555,12
41894,El Salvador: <i>El maíz</i>,227501660,,,Practice,227501660,209,,90041894,1556,227501660,1556,12
41885,Escoger,227501660,,,Practice,227501660,209,,90041885,1557,227501660,1557,12
42501,1 - Más vocabulario,227501660,,,Video Manual,227501660,209,,90042501,1558,227501660,1558,12
55935,2 - Marcar,227501660,,video.gif,Video Manual,227501660,209,,90055935,1559,227501660,1559,12
42511,3 - Completar,227501660,,,Video Manual,227501660,209,,90042511,1560,227501660,1560,12
42515,4 - Foto,227501660,,,Video Manual,227501660,209,,90042515,1561,227501660,1561,12
42516,1 - Más vocabulario,227200000,,,Video Manual,227200000,209,,90042516,1562,227200000,1562,12
42517,2 - Emparejar,227200000,,,Video Manual,227200000,209,,90042517,1563,227200000,1563,12
46842,3 - ¡En español!,227200000,,,Video Manual,227200000,209,,90046842,1564,227200000,1564,12
45616,4 - ¿Dónde están?,227200000,,video.gif,Video Manual,227200000,209,,90045616,1565,227200000,1565,12
46843,5 - Impresiones,227200000,,video.gif,Video Manual,227200000,209,,90046843,1566,227200000,1566,12
42534,6 - Ordenar,227200000,,,Video Manual,227200000,209,,90042534,1567,227200000,1567,12
42540,7 - ¿Qué te gusto más?,227200000,,,Video Manual,227200000,209,,90042540,1568,227200000,1568,12
20971,Tutorial 1,227800000,,,Tutorials,227800000,210,,90020971,1569,227800000,1569,12
20972,Tutorial 2,227800000,,,Tutorials,227800000,210,,90020972,1570,227800000,1570,12
20973,Tutorial 3,227800000,,,Tutorials,227800000,210,,90020973,1571,227800000,1571,12
55358,Practica el vocabulario,227800000,,audio.gif,Tutorials,227800000,210,,90055358,1572,227800000,1572,12
13719,Crucigrama,227800000,,,Tutorials,227800000,210,,90013719,1573,227800000,1573,12
55361,La naturaleza,227800000,,,Tutorials,227800000,210,,90055361,1574,227800000,1574,12
46747,Seleccionar,227800000,334,textbook_audio.gif,Practice,227800000,210,,90046747,1575,227800000,1575,12
42747,La naturaleza,227800000,335,textbook.gif,Practice,227800000,210,,90042747,1576,227800000,1576,12
42750,Definir,227800000,,,Practice,227800000,210,,90042750,1577,227800000,1577,12
42828,<b>Repaso</b>,227800000,,,Practice,227800000,210,,90042828,1578,227800000,1578,12
24237,Más práctica,227800000,,,Practice,227800000,210,,90024237,1579,227800000,1579,12
42941,2 - Problema y solución,227800000,149,,Workbook,227800000,210,,90042941,1580,227800000,1580,12
42944,3 - Sinónimos y antónimos,227800000,,,Workbook,227800000,210,,90042944,1581,227800000,1581,12
42947,5 - Carta al editor,227800000,,,Workbook,227800000,210,,90042947,1582,227800000,1582,12
48495,2 - Eslóganes,227800000,73,audio.gif,Lab Manual,227800000,210,,90048495,1583,227800000,1583,12
48497,4 - Completar,227800000,,audio.gif,Lab Manual,227800000,210,,90048497,1584,227800000,1584,12
24574,"<i>l</i>, <i>ll</i>, and <i>y</i>",228000000,,,Lab Manual,228000000,210,,90024574,1585,228000000,1585,12
44671,1 - Práctica,228000000,74,microphone.gif,Lab Manual,228000000,210,,90044671,1586,228000000,1586,12
44678,3 - Refranes,228000000,74,microphone.gif,Lab Manual,228000000,210,,90044678,1587,228000000,1587,12
26537,4 - Dictado,228000000,74,audio.gif,Lab Manual,228000000,210,,90026537,1588,228000000,1588,12
26377,Los signos de puntuación,228100000,,,Practice,228100000,210,,90026377,1589,228100000,1589,12
28208,Práctica,228100000,337,textbook.gif,Practice,228100000,210,,90028208,1590,228100000,1590,12
28209,¿Palabras de amor?,228100000,337,textbook.gif,Practice,228100000,210,,90028209,1591,228100000,1591,12
26372,<i>¡Qué paisaje más hermoso!</i>,227900000,,,Practice,227900000,210,,90026372,1592,227900000,1592,12
42760,Seleccionar,227900000,338,textbook.gif,Practice,227900000,210,,90042760,1593,227900000,1593,12
42761,Preguntas,227900000,339,textbook.gif,Practice,227900000,210,,90042761,1594,227900000,1594,12
34156,Ahora dilo tú,227900000,,video.gif,Practice,227900000,210,,90034156,1595,227900000,1595,12
43106,1 - La excursión,227900000,,,Video Manual,227900000,210,,90043106,1596,227900000,1596,12
29576,2 - Opiniones,227900000,237,video.gif,Video Manual,227900000,210,,90029576,1597,227900000,1597,12
28555,3 - Los paisajes de Puerto Rico,227900000,237,video.gif,Video Manual,227900000,210,,90028555,1598,227900000,1598,12
22790,4 - Resumen,227900000,237,video.gif,Video Manual,227900000,210,,90022790,1599,227900000,1599,12
35054,5 - ¿Cierto o falso?,227900000,238,,Video Manual,227900000,210,,90035054,1600,227900000,1600,12
43127,6 - Preguntas,227900000,238,,Video Manual,227900000,210,,90043127,1601,227900000,1601,12
43110,7 - Describir,227900000,,,Video Manual,227900000,210,,90043110,1602,227900000,1602,12
42762,Escoger,228200000,340,textbook.gif,Practice,228200000,210,,90042762,1603,228200000,1603,12
42765,Seleccionar,228200000,,,Practice,228200000,210,,90042765,1604,228200000,1604,12
43831,Un paraíso para los observadores de pájaros,228200000,,,Practice,228200000,210,,90043831,1605,228200000,1605,12
34163,¿Cierto o falso?,228200000,,,Practice,228200000,210,,90034163,1606,228200000,1606,12
42769,Conexión Internet,228200000,341,web.gif,Practice,228200000,210,,90042769,1607,228200000,1607,12
30726,Naturaleza en Costa Rica,228200000,,,Practice,228200000,210,,90030726,1608,228200000,1608,12
42776,¿Cierto o falso?,228200000,341,textbook.gif,Practice,228200000,210,,90042776,1609,228200000,1609,12
42778,Completar,228200000,,,Practice,228200000,210,,90042778,1610,228200000,1610,12
28943,The subjunctive with verbs of emotion,228401571,,,Tutorials,228401571,210,,90028943,1611,228401571,1611,12
42786,¡Manos a la obra!,228401571,343,textbook.gif,Practice,228401571,210,,90042786,1612,228401571,1612,12
34169,Emociones,228401571,,,Practice,228401571,210,,90034169,1613,228401571,1613,12
42948,1 - Emociones,228401571,,,Workbook,228401571,210,,90042948,1614,228401571,1614,12
42950,2 - Es así,228401571,,,Workbook,228401571,210,,90042950,1615,228401571,1615,12
42951,3 - Ojalá...,228401571,,,Workbook,228401571,210,,90042951,1616,228401571,1616,12
48490,1 - Escoger,228401571,75,audio.gif,Lab Manual,228401571,210,,90048490,1617,228401571,1617,12
44559,2 - Transformar,228401571,75,microphone.gif,Lab Manual,228401571,210,,90044559,1618,228401571,1618,12
44560,3 - Preguntas,228401571,75,microphone.gif,Lab Manual,228401571,210,,90044560,1619,228401571,1619,12
26555,4 - El Club de Ecología,228401571,75,audio.gif,Lab Manual,228401571,210,,90026555,1620,228401571,1620,12
28944,"The subjunctive with doubt, disbelief, and denial",228401572,,,Tutorials,228401572,210,,90028944,1621,228401572,1621,12
42796,¡Manos a la obra!,228401572,345,textbook.gif,Practice,228401572,210,,90042796,1622,228401572,1622,12
34174,Completar,228401572,,,Practice,228401572,210,,90034174,1623,228401572,1623,12
35009,Oraciones,228401572,,,Practice,228401572,210,,90035009,1624,228401572,1624,12
42809,Es imposible que...,228401572,,,Practice,228401572,210,,90042809,1625,228401572,1625,12
42955,1 - No es probable,228401572,,,Workbook,228401572,210,,90042955,1626,228401572,1626,12
42956,2 - Es posible que pase,228401572,,,Workbook,228401572,210,,90042956,1627,228401572,1627,12
42957,3 - ¿Estás seguro?,228401572,,,Workbook,228401572,210,,90042957,1628,228401572,1628,12
42959,5 - Oraciones nuevas,228401572,,,Workbook,228401572,210,,90042959,1629,228401572,1629,12
29579,1 - Identificar,228401572,76,audio.gif,Lab Manual,228401572,210,,90029579,1630,228401572,1630,12
44562,2 - Cambiar,228401572,76,microphone.gif,Lab Manual,228401572,210,,90044562,1631,228401572,1631,12
28945,The subjunctive with conjunctions,228401573,,,Tutorials,228401573,210,,90028945,1632,228401573,1632,12
34179,El lago,228401573,,,Practice,228401573,210,,90034179,1633,228401573,1633,12
35021,1 - Las conjunciones,228401573,155,,Workbook,228401573,210,,90035021,1634,228401573,1634,12
42962,3 - Siempre llegas tarde,228401573,,,Workbook,228401573,210,,90042962,1635,228401573,1635,12
42965,4 - Síntesis,228401573,,,Workbook,228401573,210,,90042965,1636,228401573,1636,12
35251,1 - ¿Lógico o ilógico?,228401573,77,audio.gif,Lab Manual,228401573,210,,90035251,1637,228401573,1637,12
28702,2 - A la entrada del parque,228401573,77,audio.gif,Lab Manual,228401573,210,,90028702,1638,228401573,1638,12
26574,3 - Identificar,228401573,77,audio.gif,Lab Manual,228401573,210,,90026574,1639,228401573,1639,12
52397,<i>Fábulas</i>,228500000,,,Practice,228500000,210,,90052397,1640,228500000,1640,12
42868,¿Comprendiste?,228500000,353,textbook.gif,Practice,228500000,210,,90042868,1641,228500000,1641,12
42869,Preguntas,228500000,353,textbook.gif,Practice,228500000,210,,90042869,1642,228500000,1642,12
52399,<i>El conde Lucanor</i> (fragmento),228500000,,,Practice,228500000,210,,90052399,1643,228500000,1643,12
46937,Seleccionar,228500000,,,Practice,228500000,210,,90046937,1644,228500000,1644,12
54444,La naturaleza,228800000,354,,Lab Manual,228800000,210,,90054444,1645,228800000,1645,12
43112,1 - Más vocabulario,228300000,,,Video Manual,228300000,210,,90043112,1646,228300000,1646,12
43128,2 - Emparejar,228300000,,,Video Manual,228300000,210,,90043128,1647,228300000,1647,12
46846,3 - ¡En español!,228300000,,,Video Manual,228300000,210,,90046846,1648,228300000,1648,12
53878,5 - Completar,228300000,,video.gif,Video Manual,228300000,210,,90053878,1649,228300000,1649,12
43120,6 - Ordenar,228300000,,,Video Manual,228300000,210,,90043120,1650,228300000,1650,12
46847,7 - ¡Defendamos al volcán!,228300000,,,Video Manual,228300000,210,,90046847,1651,228300000,1651,12
43124,8 - Ecoturismo,228300000,,,Video Manual,228300000,210,,90043124,1652,228300000,1652,12
20974,Tutorial 1,228900000,,,Tutorials,228900000,211,,90020974,1653,228900000,1653,12
20975,Tutorial 2,228900000,,,Tutorials,228900000,211,,90020975,1654,228900000,1654,12
20976,Tutorial 3,228900000,,,Tutorials,228900000,211,,90020976,1655,228900000,1655,12
55365,Practica el vocabulario,228900000,,audio.gif,Tutorials,228900000,211,,90055365,1656,228900000,1656,12
13723,Crucigrama,228900000,,,Tutorials,228900000,211,,90013723,1657,228900000,1657,12
13724,Emparejar,228900000,,,Tutorials,228900000,211,,90013724,1658,228900000,1658,12
55368,En la ciudad,228900000,,,Tutorials,228900000,211,,90055368,1659,228900000,1659,12
55371,En el correo,228900000,,,Tutorials,228900000,211,,90055371,1660,228900000,1660,12
35646,En la ciudad,228900000,,,Practice,228900000,211,,90035646,1661,228900000,1661,12
48599,¿Adónde fue?,228900000,358,textbook_audio.gif,Practice,228900000,211,,90048599,1662,228900000,1662,12
42891,Completar,228900000,,,Practice,228900000,211,,90042891,1663,228900000,1663,12
42724,Diferente,228900000,,,Practice,228900000,211,,90042724,1664,228900000,1664,12
43791,<b>Repaso</b>,228900000,,,Practice,228900000,211,,90043791,1665,228900000,1665,12
24243,Más práctica,228900000,,,Practice,228900000,211,,90024243,1666,228900000,1666,12
43223,1 - El dinero,228900000,,,Workbook,228900000,211,,90043223,1667,228900000,1667,12
43227,2 - ¿Qué clase (<i>kind</i>) de tienda es ésta?,228900000,,,Workbook,228900000,211,,90043227,1668,228900000,1668,12
26598,3 - ¿Cómo pagas?,228900000,,,Workbook,228900000,211,,90026598,1669,228900000,1669,12
35069,4 - Tu empresa,228900000,,,Workbook,228900000,211,,90035069,1670,228900000,1670,12
43234,5 - Cómo llegar,228900000,,,Workbook,228900000,211,,90043234,1671,228900000,1671,12
48517,1 - ¿Lógico o ilógico?,228900000,,audio.gif,Lab Manual,228900000,211,,90048517,1672,228900000,1672,12
34058,2 - Hacer diligencias,228900000,,audio.gif,Lab Manual,228900000,211,,90034058,1673,228900000,1673,12
29641,4 - Perdidos en el centro,228900000,,audio.gif,Lab Manual,228900000,211,,90029641,1674,228900000,1674,12
35083,<i>m</i> and <i>n</i>,229100000,,,Lab Manual,229100000,211,,90035083,1675,229100000,1675,12
44682,1 - Práctica,229100000,,microphone.gif,Lab Manual,229100000,211,,90044682,1676,229100000,1676,12
44688,2 - Oraciones,229100000,,microphone.gif,Lab Manual,229100000,211,,90044688,1677,229100000,1677,12
44689,3 - Refranes,229100000,,microphone.gif,Lab Manual,229100000,211,,90044689,1678,229100000,1678,12
22886,4 - Dictado,229100000,,audio.gif,Lab Manual,229100000,211,,90022886,1679,229100000,1679,12
46649,Las abreviaturas,229200000,,,Practice,229200000,211,,90046649,1680,229200000,1680,12
42727,Práctica,229200000,361,textbook.gif,Practice,229200000,211,,90042727,1681,229200000,1681,12
42728,Emparejar,229200000,361,textbook.gif,Practice,229200000,211,,90042728,1682,229200000,1682,12
26585,<i>Estamos perdidos.</i>,229000000,,,Practice,229000000,211,,90026585,1683,229000000,1683,12
42731,¿Cierto o falso?,229000000,362,textbook.gif,Practice,229000000,211,,90042731,1684,229000000,1684,12
42734,Ordenar,229000000,362,textbook.gif,Practice,229000000,211,,90042734,1685,229000000,1685,12
34206,Ahora dilo tú,229000000,,video.gif,Practice,229000000,211,,90034206,1686,229000000,1686,12
32588,1 - En el centro,229000000,,,Video Manual,229000000,211,,90032588,1687,229000000,1687,12
43392,2 - Ordenar,229000000,,video.gif,Video Manual,229000000,211,,90043392,1688,229000000,1688,12
24529,3 - Completar,229000000,,video.gif,Video Manual,229000000,211,,90024529,1689,229000000,1689,12
43394,4 - Resumen,229000000,,video.gif,Video Manual,229000000,211,,90043394,1690,229000000,1690,12
43396,5 - Seleccionar,229000000,,,Video Manual,229000000,211,,90043396,1691,229000000,1691,12
22928,6 - Escribir,229000000,,,Video Manual,229000000,211,,90022928,1692,229000000,1692,12
29136,7 - Las diligencias,229000000,,,Video Manual,229000000,211,,90029136,1693,229000000,1693,12
42737,¿Cierto o falso?,229300000,364,textbook.gif,Practice,229300000,211,,90042737,1694,229300000,1694,12
42739,Seleccionar,229300000,,,Practice,229300000,211,,90042739,1695,229300000,1695,12
43828,<i>La transformación de una ciudad</i>,229300000,,,Practice,229300000,211,,90043828,1696,229300000,1696,12
42756,Conexión Internet,229300000,365,web.gif,Practice,229300000,211,,90042756,1697,229300000,1697,12
31271,El metro del D.F.,229300000,,,Practice,229300000,211,,90031271,1698,229300000,1698,12
28946,The subjunctive in adjective clauses,229501574,,,Tutorials,229501574,211,,90028946,1699,229501574,1699,12
13722,Emparejar,229501574,,,Tutorials,229501574,211,,90013722,1700,229501574,1700,12
42767,¡Manos a la obra!,229501574,367,textbook.gif,Practice,229501574,211,,90042767,1701,229501574,1701,12
42771,Minidiálogos,229501574,366,textbook.gif,Practice,229501574,211,,90042771,1702,229501574,1702,12
26588,¿Indicativo o subjuntivo?,229501574,,,Practice,229501574,211,,90026588,1703,229501574,1703,12
22986,1 - El futuro de las computadoras,229501574,,,Workbook,229501574,211,,90022986,1704,229501574,1704,12
43246,2 - ¿Esté o está?,229501574,,,Workbook,229501574,211,,90043246,1705,229501574,1705,12
43252,4 - ¿Hay alguno que sea así?,229501574,,,Workbook,229501574,211,,90043252,1706,229501574,1706,12
43253,5 - Une las frases,229501574,,,Workbook,229501574,211,,90043253,1707,229501574,1707,12
48511,1 - Identificar,229501574,,audio.gif,Lab Manual,229501574,211,,90048511,1708,229501574,1708,12
35086,2 - Escoger,229501574,,audio.gif,Lab Manual,229501574,211,,90035086,1709,229501574,1709,12
44575,3 - Cambiar,229501574,,microphone.gif,Lab Manual,229501574,211,,90044575,1710,229501574,1710,12
42783,¡Manos a la obra!,229501575,369,textbook.gif,Practice,229501575,211,,90042783,1711,229501575,1711,12
42785,Unas diligencias,229501575,368,textbook.gif,Practice,229501575,211,,90042785,1712,229501575,1712,12
42810,Mandatos,229501575,,,Practice,229501575,211,,90042810,1713,229501575,1713,12
42801,Completar,229501575,,,Practice,229501575,211,,90042801,1714,229501575,1714,12
43272,3 - Planes para el verano,229501575,,,Workbook,229501575,211,,90043272,1715,229501575,1715,12
43276,4 - ¿Te ayudo?,229501575,,,Workbook,229501575,211,,90043276,1716,229501575,1716,12
48512,1 - Identificar,229501575,,audio.gif,Lab Manual,229501575,211,,90048512,1717,229501575,1717,12
48513,2 - ¿Dónde están?,229501575,,audio.gif,Lab Manual,229501575,211,,90048513,1718,229501575,1718,12
48514,3 - Consejos prácticos,229501575,,audio.gif,Lab Manual,229501575,211,,90048514,1719,229501575,1719,12
42849,¡Manos a la obra!,229501576,371,textbook.gif,Practice,229501576,211,,90042849,1720,229501576,1720,12
42893,Conversación,229501576,370,textbook.gif,Practice,229501576,211,,90042893,1721,229501576,1721,12
35097,Mandatos,229501576,,,Practice,229501576,211,,90035097,1722,229501576,1722,12
34216,Transformar,229501576,,,Practice,229501576,211,,90034216,1723,229501576,1723,12
42897,Vámonos a dormir,229501576,,,Practice,229501576,211,,90042897,1724,229501576,1724,12
43291,2 - ¡Sí! ¡No!,229501576,,,Workbook,229501576,211,,90043291,1725,229501576,1725,12
43299,3 - Como Lina,229501576,,,Workbook,229501576,211,,90043299,1726,229501576,1726,12
43305,4 - El préstamo,229501576,,,Workbook,229501576,211,,90043305,1727,229501576,1727,12
48515,1 - Identificar,229501576,,audio.gif,Lab Manual,229501576,211,,90048515,1728,229501576,1728,12
44576,2 - Cambiar,229501576,,microphone.gif,Lab Manual,229501576,211,,90044576,1729,229501576,1729,12
44577,3 - Preguntas,229501576,,microphone.gif,Lab Manual,229501576,211,,90044577,1730,229501576,1730,12
48516,4 - ¿Cierto o Falso?,229501576,,audio.gif,Lab Manual,229501576,211,,90048516,1731,229501576,1731,12
52402,<i>Esquina peligrosa</i>,229600000,,,Practice,229600000,211,,90052402,1732,229600000,1732,12
42943,Preguntas,229600000,377,textbook.gif,Practice,229600000,211,,90042943,1733,229600000,1733,12
52906,El Metrocable de Medellín,229600000,,,Practice,229600000,211,,90052906,1734,229600000,1734,12
52276,Comprensión,229600000,,,Practice,229600000,211,,90052276,1735,229600000,1735,12
54462,En la ciudad,229900000,,,Practice,229900000,211,,90054462,1736,229900000,1736,12
54465,En la ciudad,229900000,,,Lab Manual,229900000,211,,90054465,1737,229900000,1737,12
52733,1 - El mapa,229701642,,,Workbook,229701642,211,,90052733,1738,229701642,1738,12
52734,2 - Palabras desordenadas,229701642,,,Workbook,229701642,211,,90052734,1739,229701642,1739,12
52735,3 - Las fotos,229701642,,,Workbook,229701642,211,,90052735,1740,229701642,1740,12
52737,4 - Definiciones,229701642,,,Workbook,229701642,211,,90052737,1741,229701642,1741,12
52738,5 - El Canal de Panamá,229701642,,,Workbook,229701642,211,,90052738,1742,229701642,1742,12
35696,Las notas culturales y las estadísticas,229701661,,,Practice,229701661,211,,90035696,1743,229701661,1743,12
43199,Conexión Internet: <b>El inglés en Nicaragua</b>,229701661,,web.gif,Practice,229701661,211,,90043199,1744,229701661,1744,12
43203,Conexión Internet: <b>Economía y derechos humanos</b>,229701661,,web.gif,Practice,229701661,211,,90043203,1745,229701661,1745,12
43685,<i>Masaya</i>,229701661,,,Practice,229701661,211,,90043685,1746,229701661,1746,12
43398,1 - Más vocabulario,229701661,,,Video Manual,229701661,211,,90043398,1747,229701661,1747,12
34097,Las notas culturales y las estadísticas,229701662,,,Practice,229701662,211,,90034097,1748,229701662,1748,12
